structure_id,energy,n_atoms,cluster_type,neatness_score,compactness,symmetry_score,robustness_score,n_bonds,avg_coordination,max_coordination,min_coordination,atom_1_element,atom_1_x,atom_1_y,atom_1_z,atom_2_element,atom_2_x,atom_2_y,atom_2_z,atom_3_element,atom_3_x,atom_3_y,atom_3_z,atom_4_element,atom_4_x,atom_4_y,atom_4_z,atom_5_element,atom_5_x,atom_5_y,atom_5_z,atom_6_element,atom_6_x,atom_6_y,atom_6_z,atom_7_element,atom_7_x,atom_7_y,atom_7_z,atom_8_element,atom_8_x,atom_8_y,atom_8_z,atom_9_element,atom_9_x,atom_9_y,atom_9_z,atom_10_element,atom_10_x,atom_10_y,atom_10_z,atom_11_element,atom_11_x,atom_11_y,atom_11_z,atom_12_element,atom_12_x,atom_12_y,atom_12_z,atom_13_element,atom_13_x,atom_13_y,atom_13_z,atom_14_element,atom_14_x,atom_14_y,atom_14_z,atom_15_element,atom_15_x,atom_15_y,atom_15_z,atom_16_element,atom_16_x,atom_16_y,atom_16_z,atom_17_element,atom_17_x,atom_17_y,atom_17_z,atom_18_element,atom_18_x,atom_18_y,atom_18_z,atom_19_element,atom_19_x,atom_19_y,atom_19_z,atom_20_element,atom_20_x,atom_20_y,atom_20_z
336.xyz,-1555.676499,20,Au20,0.7304041820651637,0.9010348800834822,1.0,0.6055737491277512,67,6.7,13,5,Au,-0.0,-0.0,-1.33091222,Au,0.0,-0.0,1.33153258,Au,2.31557959,-1.31851147,7.24e-06,Au,1.1e-06,2.50897706,-0.00012408,Au,-2.315574,-1.31850946,-2.442e-05,Au,-2.31557959,1.31851147,7.25e-06,Au,-1.1e-06,-2.50897706,-0.00012408,Au,2.315574,1.31850946,-2.441e-05,Au,2.56351845,-7.241e-05,2.28823922,Au,-1.30272668,2.25723798,2.30316326,Au,-1.30268744,-2.25730995,2.30316685,Au,-2.56351845,7.24e-05,2.28823922,Au,1.30272668,-2.25723798,2.30316326,Au,1.30268744,2.25730995,2.30316685,Au,-2.56376527,-8.291e-05,-2.28814973,Au,1.30273708,-2.25715162,-2.30329585,Au,1.30278464,2.25707327,-2.3032927,Au,2.56376527,8.287e-05,-2.28814973,Au,-1.30273706,2.25715164,-2.30329585,Au,-1.30278466,-2.25707326,-2.3032927
319.xyz,-1555.676496,20,Au20,0.7302111281911738,0.9005537946984072,1.0,0.6055256403653632,67,6.7,13,5,Au,0.0,-0.0,1.33153841,Au,0.0,-0.0,-1.33153841,Au,2.50748902,-5e-08,0.0,Au,-1.31831004,2.31606584,0.0,Au,-1.31831004,-2.31606593,0.0,Au,-2.50748902,5e-08,-0.0,Au,1.31831004,-2.31606584,-0.0,Au,1.31831004,2.31606593,-0.0,Au,1.6e-07,-2.56418822,2.28837896,Au,2.25688077,1.30272073,2.30320894,Au,-2.25688064,1.30272083,2.30320893,Au,-1.6e-07,2.56418822,2.28837896,Au,-2.25688077,-1.30272073,2.30320894,Au,2.25688064,-1.30272083,2.30320893,Au,-2.25688077,-1.30272073,-2.30320894,Au,-1.6e-07,2.56418822,-2.28837896,Au,2.25688064,-1.30272083,-2.30320893,Au,2.25688077,1.30272073,-2.30320894,Au,1.6e-07,-2.56418822,-2.28837896,Au,-2.25688064,1.30272083,-2.30320893
639.xyz,-1555.676483,20,Au20,0.7302452180802563,0.9006397495425993,1.0,0.6055342348796331,67,6.7,13,5,Au,0.0,-0.0,1.33105529,Au,-0.0,0.0,-1.33105529,Au,2.66979323,0.13312082,0.0,Au,-1.3511712,2.1134066,0.0,Au,-1.24077507,-2.34875577,0.0,Au,-2.66979323,-0.13312082,-0.0,Au,1.3511712,-2.1134066,-0.0,Au,1.24077507,2.34875577,-0.0,Au,2.31370034,-1.2024903,2.3020283,Au,-0.1160585,2.60193494,2.30412036,Au,-2.16188832,-1.37779713,2.28821411,Au,-2.31370034,1.2024903,2.3020283,Au,0.1160585,-2.60193494,2.30412036,Au,2.16188832,1.37779713,2.28821411,Au,-2.31370034,1.2024903,-2.3020283,Au,0.1160585,-2.60193494,-2.30412036,Au,2.16188832,1.37779713,-2.28821411,Au,2.31370034,-1.2024903,-2.3020283,Au,-0.1160585,2.60193494,-2.30412036,Au,-2.16188832,-1.37779713,-2.28821411
817.xyz,-1555.676479,20,Au20,0.7298908376226609,0.89975428653644,1.0,0.6054456882805097,67,6.7,13,5,Au,-0.0,0.0,-1.33114253,Au,0.0,-0.0,1.33197013,Au,2.50596358,0.54793593,2.28798901,Au,-1.75759223,1.92684187,2.3038043,Au,-0.78834036,-2.48059331,2.30283215,Au,-2.50596358,-0.54793593,2.28798901,Au,1.75759223,-1.92684187,2.3038043,Au,0.78834036,2.48059331,2.30283215,Au,-1.76090438,1.92837223,-2.30197135,Au,-0.78587864,-2.47755953,-2.30508698,Au,2.50601276,0.54702062,-2.28781398,Au,1.76090438,-1.92837223,-2.30197135,Au,0.78587864,2.47755953,-2.30508698,Au,-2.50601276,-0.54702062,-2.28781398,Au,2.5519395,-0.79568473,0.00065054,Au,-0.53956583,2.44882149,-0.0001765,Au,-1.97531908,-1.77735359,-0.00064097,Au,-2.5519395,0.79568473,0.00065054,Au,0.53956583,-2.44882149,-0.0001765,Au,1.97531908,1.77735359,-0.00064097
821.xyz,-1555.676459,20,Au20,0.728899835528042,0.8972938540969595,1.0,0.6051996435440243,67,6.7,13,5,Au,0.0011709,-0.00062169,-1.33152039,Au,-0.0011709,0.00062169,1.33152039,Au,0.12699465,-2.61415646,-2.29858283,Au,2.15497706,1.39134822,-2.28771505,Au,-2.30590881,1.18748305,-2.30812644,Au,-0.12699465,2.61415646,2.29858283,Au,-2.15497706,-1.39134822,2.28771505,Au,2.30590881,-1.18748305,2.30812644,Au,2.30949978,-1.19053776,-2.30323042,Au,-0.12358252,2.61129881,-2.30268586,Au,-2.15140318,-1.39458495,-2.28877106,Au,-2.30949978,1.19053776,2.30323042,Au,0.12358252,-2.61129881,2.30268586,Au,2.15140318,1.39458495,2.28877106,Au,1.24070855,2.38534449,-0.00093835,Au,-2.63836827,-0.14932511,-0.00170126,Au,1.35107795,-2.11096594,0.00251117,Au,-1.24070855,-2.38534449,0.00093835,Au,2.63836827,0.14932511,0.00170126,Au,-1.35107795,2.11096594,-0.00251117
956.xyz,-1555.674641,20,Au20,0.6918436288913511,0.8798230580963217,0.9,0.6184524282723188,67,6.7,13,5,Au,-0.0,0.0,-1.33356279,Au,-0.0,-1e-08,1.33356252,Au,2.17874834,-1.29514069,0.00011568,Au,-6.61e-06,2.7618499,-2.6e-07,Au,-2.17875568,-1.29513519,-0.00011642,Au,-2.17874834,1.29514069,0.00011578,Au,6.61e-06,-2.7618499,-1.8e-07,Au,2.17875568,1.29513519,-0.00011632,Au,-1.2897497,-2.25477694,2.29253286,Au,2.58296966,-2.08e-06,2.31446705,Au,-1.28924005,2.25459771,2.29272367,Au,1.28975014,2.25477679,2.29253285,Au,-2.58296965,2.38e-06,2.31446705,Au,1.28923961,-2.25459786,2.29272368,Au,-1.2892405,-2.25459624,-2.29272629,Au,-1.28974899,2.2547775,-2.29252931,Au,2.5829691,5.21e-06,-2.31446699,Au,1.28924007,2.25459639,-2.2927263,Au,1.28974942,-2.25477736,-2.2925293,Au,-2.5829691,-5.5e-06,-2.31446699
318.xyz,-1555.674641,20,Au20,0.6917820257723097,0.8796706378421506,0.9,0.6184371862469017,67,6.7,13,5,Au,-0.0,-0.0,1.33374613,Au,-0.0,0.0,-1.33374613,Au,2.76275267,-0.0,0.0,Au,-1.29516719,2.17867178,-0.0,Au,-1.29516718,-2.17867176,0.0,Au,-2.76275267,0.0,-0.0,Au,1.29516719,-2.17867178,0.0,Au,1.29516718,2.17867176,-0.0,Au,0.0,2.58234429,-2.31465415,Au,-2.25508788,-1.28943393,-2.29234098,Au,2.25508787,-1.28943392,-2.29234098,Au,-0.0,-2.58234429,-2.31465415,Au,2.25508788,1.28943393,-2.29234098,Au,-2.25508787,1.28943392,-2.29234098,Au,2.25508788,1.28943393,2.29234098,Au,-0.0,-2.58234429,2.31465415,Au,-2.25508787,1.28943392,2.29234098,Au,-2.25508788,-1.28943393,2.29234098,Au,0.0,2.58234429,2.31465415,Au,2.25508787,-1.28943392,2.29234098
960.xyz,-1555.67464,20,Au20,0.6922577953096452,0.8808453906594034,0.9,0.6185546614540001,67,6.7,13,5,Au,-1.6e-07,2.2e-07,-1.33327331,Au,1.5e-07,-6.2e-07,1.33327364,Au,2.75940019,-5.876e-05,3.58e-06,Au,-1.29520947,2.18029865,-0.00021135,Au,-1.295213,-2.18045375,0.00019439,Au,-2.75940016,5.952e-05,8.72e-06,Au,1.29520828,-2.1802988,-0.00020161,Au,1.29521441,2.18045341,0.00020273,Au,-0.00062245,2.58453659,2.31413879,Au,-2.25296599,-1.28932496,2.29283954,Au,2.25438253,-1.28949588,2.29222805,Au,0.00065026,-2.58453517,2.31413828,Au,2.25295267,1.28935575,2.29283846,Au,-2.25439814,1.28946383,2.29222965,Au,2.25432589,1.28943784,-2.29223887,Au,-0.00068685,-2.58451881,-2.31414069,Au,-2.25303473,1.28938105,-2.29282507,Au,-2.2543143,-1.28946404,-2.29223793,Au,0.00066311,2.58451801,-2.31414069,Au,2.25304775,-1.28935408,-2.29282632
320.xyz,-1555.674627,20,Au20,0.6923338236314854,0.8810266257861897,0.9,0.6185727839965295,67,6.7,13,5,Au,0.0,0.0,1.33325376,Au,-0.0,0.0,-1.33325376,Au,2.75789756,1e-08,0.0,Au,-1.29530197,2.18182304,-0.0,Au,-1.29530201,-2.1818231,0.0,Au,-2.75789756,-1e-08,-0.0,Au,1.29530197,-2.18182304,0.0,Au,1.29530201,2.1818231,-0.0,Au,-0.0,-2.58360664,2.31493463,Au,2.25419776,1.2895016,2.29200971,Au,-2.25419778,1.28950161,2.29200972,Au,0.0,2.58360664,2.31493463,Au,-2.25419776,-1.2895016,2.29200971,Au,2.25419778,-1.28950161,2.29200972,Au,-2.25419776,-1.2895016,-2.29200971,Au,0.0,2.58360664,-2.31493463,Au,2.25419778,-1.28950161,-2.29200972,Au,2.25419776,1.2895016,-2.29200971,Au,-0.0,-2.58360664,-2.31493463,Au,-2.25419778,1.28950161,-2.29200972
313.xyz,-1555.674617,20,Au20,0.6913885927174575,0.8787047079206609,0.9,0.6183405914637079,67,6.7,13,5,Au,-0.0,0.0,1.33398716,Au,0.0,0.0,-1.33398716,Au,0.0,2.76618941,-0.0,Au,-2.17651718,-1.29521356,-0.0,Au,2.17651715,-1.29521355,-0.0,Au,-0.0,-2.76618941,0.0,Au,2.17651718,1.29521356,0.0,Au,-2.17651715,1.29521355,0.0,Au,2.58124038,-0.0,-2.31431702,Au,-1.28950258,2.25584356,-2.29265681,Au,-1.28950257,-2.25584355,-2.2926568,Au,-2.58124038,0.0,-2.31431702,Au,1.28950258,-2.25584356,-2.29265681,Au,1.28950257,2.25584355,-2.2926568,Au,-1.28950258,2.25584356,2.29265681,Au,2.58124038,-0.0,2.31431702,Au,-1.28950257,-2.25584355,2.2926568,Au,1.28950258,-2.25584356,2.29265681,Au,-2.58124038,0.0,2.31431702,Au,1.28950257,2.25584355,2.2926568
941.xyz,-1555.674608,20,Au20,0.6914815182595535,0.8789308983341507,0.9,0.6183632098334151,67,6.7,13,5,Au,-0.0014734,0.0,1.33349984,Au,0.0014734,-0.0,-1.33349984,Au,-2.76429565,4e-08,0.00090454,Au,1.29519417,-2.17755351,-0.00095197,Au,1.29519398,2.17755321,-0.00095197,Au,-1.29519417,2.17755351,0.00095197,Au,2.76429565,-4e-08,-0.00090454,Au,-1.29519398,-2.17755321,0.00095197,Au,2.25614537,-1.28952096,-2.29367082,Au,0.00031492,2.58139184,-2.31498456,Au,-2.25506602,-1.28936041,-2.29137528,Au,2.25506591,-1.28936034,2.29137523,Au,-2.25614547,-1.28952103,2.29367086,Au,-0.00031492,2.58139184,2.31498456,Au,-2.25614537,1.28952096,2.29367082,Au,-0.00031492,-2.58139184,2.31498456,Au,2.25506602,1.28936041,2.29137528,Au,-2.25506591,1.28936034,-2.29137523,Au,2.25614547,1.28952103,-2.29367086,Au,0.00031492,-2.58139184,-2.31498456
957.xyz,-1555.674592,20,Au20,0.6910173375507651,0.8777843793081799,0.9,0.6182485567367881,67,6.7,13,5,Au,-0.0,0.0,-1.33425064,Au,-0.0,-0.0,1.33424965,Au,-2.17575874,1.29509636,-0.00028949,Au,6.03e-06,-2.76797519,-2.11e-06,Au,2.17566161,1.29503972,0.00027907,Au,2.17575874,-1.29509636,-0.00028949,Au,-6.03e-06,2.76797519,-2.11e-06,Au,-2.17566161,-1.29503972,0.00027907,Au,2.57904249,0.00066731,-2.31546035,Au,-1.28929165,2.25620948,-2.29246353,Au,-1.28968308,-2.25785186,-2.29174475,Au,-2.57904249,-0.00066731,-2.31546035,Au,1.28929165,-2.25620948,-2.29246353,Au,1.28968308,2.25785186,-2.29174475,Au,-1.28963376,2.25777443,2.29173499,Au,2.57905483,-0.00064987,2.31546077,Au,-1.28934863,-2.25628557,2.29248588,Au,1.28963376,-2.25777443,2.29173499,Au,-2.57905483,0.00064987,2.31546077,Au,1.28934863,2.25628557,2.29248588
933.xyz,-1555.66793,20,Au20,0.39196956822412504,0.2981777006015315,0.55,0.5676110969120051,54,5.4,6,3,Au,2.19e-06,0.0,5.34289958,Au,-2.19e-06,-0.0,-5.34289958,Au,-2.55216119,-0.0,1.8576122,Au,1.27608111,-2.21023584,1.85761122,Au,1.27608111,2.21023584,1.85761122,Au,-1.27608111,2.21023584,-1.85761122,Au,2.55216119,0.0,-1.8576122,Au,-1.27608111,-2.21023584,-1.85761122,Au,-1.55950743,0.0,-3.25176869,Au,0.77975187,-1.35057088,-3.25176904,Au,0.77975187,1.35057088,-3.25176904,Au,-0.77975187,1.35057088,3.25176904,Au,1.55950743,0.0,3.25176869,Au,-0.77975187,-1.35057088,3.25176904,Au,-2.32699215,0.0,-0.73492914,Au,1.16349478,-2.01523171,-0.73492892,Au,1.16349478,2.01523171,-0.73492892,Au,-1.16349478,2.01523171,0.73492892,Au,2.32699215,-0.0,0.73492914,Au,-1.16349478,-2.01523171,0.73492892
302.xyz,-1555.594658,20,Au20,0.1937362616290512,0.16281351717862425,0.1,0.6383620234722485,57,5.7,7,4,Au,2.76e-06,3.67007431,0.86232124,Au,-5.96e-06,-3.67007426,0.86232116,Au,-1.31979093,6.4e-07,-1.32984807,Au,1.31984165,-1.21e-06,-1.32989527,Au,1.30173519,1.31375582,1.10242977,Au,-1.30176411,-1.31377718,1.10245048,Au,1.30171255,-1.31374984,1.10244855,Au,-1.30174123,1.31377125,1.10247068,Au,-3.45865438,-1.32567305,-0.39789068,Au,3.45865588,1.32567188,-0.39789121,Au,-3.45864522,1.32565536,-0.39785219,Au,3.45864597,-1.3256544,-0.3978524,Au,2.64505121,3.53436953,0.78492167,Au,-2.64504572,-3.53436331,0.78491982,Au,2.64504247,-3.53435584,0.78495169,Au,-2.64503732,3.53435013,0.7849502,Au,-1.30367805,2.62901331,-1.25572598,Au,1.30367635,-2.62901353,-1.25573051,Au,-1.30367251,-2.6290154,-1.25574704,Au,1.3036714,2.62901578,-1.25575187
888.xyz,-1555.592856,20,Au20,0.4192943963804381,0.7682491248914167,0.075,0.7277076504891417,60,6.0,11,3,Au,3.25761745,1.22e-06,1.29432533,Au,2.60251414,1.2e-06,-1.26004555,Au,-1.25376901,-6.8e-07,2.47806192,Au,0.56847932,-2.93e-06,0.53043548,Au,1.38623836,1.98e-06,3.13538703,Au,-1.6965047,4.5e-07,-2.67684301,Au,-2.16162807,-4.22e-06,-0.05727627,Au,0.50813942,-1.47e-06,-4.13051078,Au,2.14910495,-2.12552365,0.20421992,Au,2.14910612,2.12552413,0.20421908,Au,0.43068432,1.36623693,-1.85572016,Au,0.43068461,-1.36623479,-1.85572225,Au,0.31622411,-2.18842845,2.22660334,Au,0.31622543,2.18842856,2.22660248,Au,-2.15084978,-2.25786482,1.29314657,Au,-2.15084954,2.25786261,1.29314222,Au,-2.17593188,-2.25333539,-1.4174251,Au,-2.17592867,2.25333572,-1.41742137,Au,-0.1747768,3.25812732,-0.10758897,Au,-0.17477981,-3.2581237,-0.10758991
898.xyz,-1555.581085,20,Au20,0.26749226393060843,0.47803472055873036,0.0,0.7355885555174115,65,6.5,12,4,Au,0.87397135,2.03496112,1.94502587,Au,-1.33681727,-0.67861409,2.10237288,Au,-1.60033061,1.683464,-0.4795292,Au,0.85263007,-2.02024739,-1.64954319,Au,-1.24998519,-1.81202844,-3.2038805,Au,2.31342002,0.1709986,-1.80680342,Au,2.54920719,-1.61341144,0.3213958,Au,-1.78729,2.0140983,2.15816147,Au,-1.83922456,-1.01902164,-0.69005534,Au,0.45004081,0.01235542,0.13263859,Au,0.08595079,-2.51512625,0.88028473,Au,1.11139141,2.36167057,-0.80474346,Au,-0.25526828,0.50304335,-2.39449273,Au,1.37052091,-0.62864787,2.4932081,Au,2.88789592,0.94897509,0.69157111,Au,-3.43011468,0.37083965,0.913667,Au,-0.55745134,3.81283152,0.64168742,Au,-1.26757717,-3.51343736,-1.17125396,Au,-0.29217739,0.8567585,3.98366123,Au,1.121208,-0.96946164,-4.06337242
706.xyz,-1555.569022,20,Au20,0.14585177978581476,0.15396782720186886,0.025,0.6812775345535201,60,6.0,9,3,Au,-1.03249683,0.08095269,-2.09198344,Au,0.92709336,-0.48406467,1.65185348,Au,-0.11904459,1.09057066,-4.37918453,Au,0.14009458,0.30852728,4.04144337,Au,-2.24771194,-0.53478633,4.69854851,Au,2.05954217,-0.14040784,-5.15176013,Au,0.24789131,3.78684482,0.10280737,Au,0.10984895,-3.00884589,0.74520678,Au,0.48753746,-1.46260664,-3.56725545,Au,-0.98944203,-1.87869449,2.84067168,Au,-1.86978648,0.59081252,2.35796261,Au,1.81179642,0.64926351,-2.66176713,Au,-0.08747646,2.54842614,-2.18484641,Au,0.33943206,2.13558358,2.15100607,Au,1.4282659,-1.96518707,3.88269058,Au,-0.85791302,-2.6774037,-1.6800359,Au,1.32298566,1.40531821,-0.1890959,Au,-1.30470153,1.6771814,0.03561691,Au,-1.44756445,-0.97367191,0.27912321,Au,1.08164945,-1.14781228,-0.88100172
777.xyz,-1555.557674,20,Au20,0.16187020011308417,0.2031878951473023,0.0,0.6784485168917794,61,6.1,9,4,Au,-0.88640984,-1.11116424,0.63567919,Au,0.88640984,1.11116424,0.63567919,Au,-1.3820999,1.43187292,-0.64996123,Au,1.3820999,-1.43187292,-0.64996123,Au,-0.83074925,-1.03362385,-2.04181092,Au,0.83074925,1.03362385,-2.04181092,Au,-1.38677063,1.27199187,1.9956578,Au,1.38677063,-1.27199187,1.9956578,Au,-3.13707452,-0.73083866,1.94568221,Au,3.13707452,0.73083866,1.94568221,Au,-3.70053569,1.7371469,-1.87317262,Au,3.70053569,-1.7371469,-1.87317262,Au,-0.90465555,-0.98081794,3.30906024,Au,0.90465555,0.98081794,3.30906024,Au,-1.57190062,1.15756723,-3.27454149,Au,1.57190062,-1.15756723,-3.27454149,Au,-3.0957243,-0.58985938,-0.76036054,Au,3.0957243,0.58985938,-0.76036054,Au,-3.71501598,1.52234058,0.71376736,Au,3.71501598,-1.52234058,0.71376736
690.xyz,-1555.519593,20,Au20,0.26700576849637064,0.44535767375439395,0.05,0.7212308958431813,62,6.2,12,2,Au,1.46541128,-0.0,1.84659857,Au,-0.26130366,-0.0,-0.25913235,Au,-4.17027876,0.0,2.2758997,Au,3.45653434,0.0,-2.9872684,Au,-1.56150917,0.0,2.16398833,Au,0.78629615,-0.0,-2.81263454,Au,0.19346567,-0.0,4.13103668,Au,-1.83101679,-0.0,-2.41092294,Au,-3.00918188,0.0,-0.08158446,Au,2.49283202,0.0,-0.56001814,Au,1.14203873,2.21331723,0.26845406,Au,1.14203873,-2.21331723,0.26845406,Au,-1.60936905,-2.1978961,0.50070505,Au,2.17425073,-2.13004813,-2.15345359,Au,2.17425073,2.13004813,-2.15345359,Au,-1.60936905,2.1978961,0.50070505,Au,-0.46307845,-2.1857232,-1.87651353,Au,-0.02446656,-2.11050051,2.60782679,Au,-0.02446656,2.11050051,2.60782679,Au,-0.46307845,2.1857232,-1.87651353
331.xyz,-1555.507573,20,Au20,0.5421564957662015,0.7733974195121646,0.44999999999999996,0.6576852223822509,58,5.8,10,4,Au,-0.0,0.0,2.98854363,Au,-0.0,-0.0,-1.03092642,Au,2.2687201,-1.2916642,2.13752488,Au,3e-08,2.56327833,2.22782685,Au,-2.26872007,-1.29166422,2.13752488,Au,-2.2687201,1.2916642,2.13752488,Au,-3e-08,-2.56327833,2.22782685,Au,2.26872007,1.29166422,2.13752488,Au,1.93444157,-1.29543541,-2.40490641,Au,-1e-08,3.03955061,-2.31879413,Au,-1.93444158,-1.29543539,-2.40490642,Au,-1.93444157,1.29543541,-2.40490641,Au,1e-08,-3.03955061,-2.31879413,Au,1.93444158,1.29543539,-2.40490642,Au,-2.57784632,0.0,-0.17564347,Au,1.32050187,-2.38552757,-0.08871739,Au,1.32050186,2.38552757,-0.08871738,Au,2.57784632,-0.0,-0.17564347,Au,-1.32050187,2.38552757,-0.08871739,Au,-1.32050186,-2.38552757,-0.08871738
735.xyz,-1555.485703,20,Au20,0.23595063912646091,0.27604579196256107,0.05,0.6539872312498275,56,5.6,7,4,Au,1.28725326,0.05465423,2.7536805,Au,-1.28716308,0.05462583,-2.75512752,Au,-0.00023398,2.81821129,0.00018478,Au,-0.00020885,-2.6038373,0.00016688,Au,-0.6316219,1.77922974,2.35240855,Au,0.63150305,1.7788501,-2.35190341,Au,1.01664478,-0.80394447,-1.74196642,Au,-1.01703089,-0.80383063,1.74226499,Au,1.83205687,2.51830091,1.85032884,Au,-1.83202744,2.51760609,-1.85026636,Au,-0.89299135,-2.54313142,-2.45669438,Au,0.89325618,-2.54313535,2.45664459,Au,-2.22789301,1.16283043,0.37974055,Au,2.22719371,1.16194013,-0.37868788,Au,2.29890426,-1.33009638,0.54221067,Au,-2.29793946,-1.32899091,-0.54291079,Au,-3.68636143,0.66405193,-1.7717493,Au,3.68638732,0.6647685,1.77215505,Au,3.28937909,-1.60906354,2.97616619,Au,-3.28910712,-1.60903918,-2.97664554
988.xyz,-1555.482031,20,Au20,0.19716375078374732,0.2710361446382589,0.0,0.6534859386602544,56,5.6,7,3,Au,-3.67640666,-2.89056839,1.31563371,Au,3.67640666,2.89056839,1.31563371,Au,3.68542142,-2.87946555,-1.31537502,Au,-3.68542142,2.87946555,-1.31537502,Au,3.05687616,1.26584229,-0.62687586,Au,-3.05687616,-1.26584229,-0.62687586,Au,-1.23307603,2.93702449,-0.43834658,Au,1.23307604,-2.93702448,-0.43834658,Au,-3.06070724,1.25633217,0.62671216,Au,3.06070724,-1.25633217,0.62671216,Au,1.2236771,2.94070709,0.43871068,Au,-1.22367711,-2.94070709,0.43871068,Au,0.53186069,1.2437137,-1.48465357,Au,-0.53186069,-1.2437137,-1.48465357,Au,-2.10402218,0.85919937,-1.83672343,Au,2.10402218,-0.85919937,-1.83672343,Au,-0.53567197,1.241766,1.48413652,Au,0.53567197,-1.241766,1.48413652,Au,2.10153969,0.86544842,1.83678138,Au,-2.10153969,-0.86544842,1.83678138
816.xyz,-1555.4697,20,Au20,0.5066593971810885,0.29347963344151007,0.95,0.5101292997077874,55,5.5,7,4,Au,0.0,-0.0,1.96244847,Au,0.0,0.0,-0.74361602,Au,2.60457101,-0.23064595,1.29742879,Au,-1.10254705,2.37095689,1.2974299,Au,-1.50206827,-2.14028304,1.29742946,Au,-2.60457101,0.23064595,1.29742879,Au,1.10254705,-2.37095689,1.2974299,Au,1.50206827,2.14028304,1.29742946,Au,-3.35933956,2.35757389,-0.06183803,Au,-0.36204542,-4.08806877,-0.06184231,Au,3.72137874,1.73048662,-0.0618357,Au,3.35933956,-2.35757389,-0.06183803,Au,0.36204542,4.08806877,-0.06184231,Au,-3.72137874,-1.73048662,-0.0618357,Au,1.51175623,2.15411959,-1.43872928,Au,-2.62140105,0.23214887,-1.43872922,Au,1.1096517,-2.38627719,-1.43872982,Au,-1.51175623,-2.15411959,-1.43872928,Au,2.62140105,-0.23214887,-1.43872922,Au,-1.1096517,2.38627719,-1.43872982
275.xyz,-1555.438587,20,Au20,0.4787133367009299,0.4830259372714548,0.65,0.6162551002196829,67,6.7,11,6,Au,0.0,0.0,2.34967676,Au,-0.0,-0.0,-2.34950331,Au,2.66328538,-0.0,-2.18782329,Au,-2.66328538,-0.0,-2.18782329,Au,-1.27250244,0.0,-0.00015154,Au,1.27250244,0.0,-0.00015154,Au,2.66345475,0.0,2.1875379,Au,-2.66345475,0.0,2.1875379,Au,3.48017784,-1.3897025,-0.0001781,Au,-3.48017784,1.3897025,-0.0001781,Au,3.48017784,1.3897025,-0.0001781,Au,-3.48017784,-1.3897025,-0.0001781,Au,-1.31619574,2.23635553,-1.37732794,Au,1.31619574,-2.23635553,-1.37732794,Au,-1.31619574,-2.23635553,-1.37732794,Au,1.31619574,2.23635553,-1.37732794,Au,-1.31622587,2.23587867,1.37768115,Au,1.31622587,-2.23587867,1.37768115,Au,-1.31622587,-2.23587867,1.37768115,Au,1.31622587,2.23587867,1.37768115
729.xyz,-1555.438576,20,Au20,0.4337676277895972,0.4831625601349376,0.5,0.6387687616851356,67,6.7,11,6,Au,-0.71773165,2e-08,3.67810604,Au,0.71773165,-1e-08,-3.67810604,Au,3.05389527,-1e-08,-2.17176443,Au,-3.05389527,2e-08,2.17176443,Au,-0.68929206,7e-07,1.06973898,Au,0.68929206,-4.2e-07,-1.06973898,Au,-4e-08,2.34974161,6e-08,Au,4e-08,-2.34974165,-6e-08,Au,-2.59236367,-1.37708957,-0.10652466,Au,2.59236332,-1.37708907,0.1065249,Au,2.59236367,1.37708959,0.10652461,Au,-2.59236332,1.37708909,-0.10652485,Au,1.44364958,-2.18799084,-2.23765017,Au,-1.44364972,-2.18799122,2.2376504,Au,-1.44364954,2.18799074,2.23765012,Au,1.44364969,2.18799112,-2.23765035,Au,1.16565843,-1.37806026,2.31881822,Au,-1.1656585,-1.37805976,-2.3188178,Au,-1.16565842,1.3780602,-2.31881817,Au,1.16565849,1.3780597,2.31881775
