structure_id,energy,n_atoms,cluster_type,neatness_score,compactness,symmetry_score,robustness_score,n_bonds,avg_coordination,max_coordination,min_coordination,atom_1_element,atom_1_x,atom_1_y,atom_1_z,atom_2_element,atom_2_x,atom_2_y,atom_2_z,atom_3_element,atom_3_x,atom_3_y,atom_3_z,atom_4_element,atom_4_x,atom_4_y,atom_4_z,atom_5_element,atom_5_x,atom_5_y,atom_5_z,atom_6_element,atom_6_x,atom_6_y,atom_6_z,atom_7_element,atom_7_x,atom_7_y,atom_7_z,atom_8_element,atom_8_x,atom_8_y,atom_8_z,atom_9_element,atom_9_x,atom_9_y,atom_9_z,atom_10_element,atom_10_x,atom_10_y,atom_10_z,atom_11_element,atom_11_x,atom_11_y,atom_11_z,atom_12_element,atom_12_x,atom_12_y,atom_12_z,atom_13_element,atom_13_x,atom_13_y,atom_13_z,atom_14_element,atom_14_x,atom_14_y,atom_14_z,atom_15_element,atom_15_x,atom_15_y,atom_15_z,atom_16_element,atom_16_x,atom_16_y,atom_16_z,atom_17_element,atom_17_x,atom_17_y,atom_17_z,atom_18_element,atom_18_x,atom_18_y,atom_18_z,atom_19_element,atom_19_x,atom_19_y,atom_19_z,atom_20_element,atom_20_x,atom_20_y,atom_20_z
678.xyz,-1554.181389,20,Au20,0.1932393133702659,0.2749663301777697,0.05,0.6827277872419149,58,5.8,12,2,Au,-0.14138962,-0.0,0.1730287,Au,0.96955486,-0.0,-3.35481497,Au,-2.56544518,-0.0,1.36047707,Au,2.20091763,0.0,-1.04025862,Au,-1.36263652,0.0,3.68740466,Au,3.5771383,-0.0,-3.22941173,Au,1.02519838,0.0,2.63715933,Au,-1.40542093,-0.0,-2.26780276,Au,-3.70317844,-0.0,-0.97722581,Au,3.28491908,0.0,1.32145129,Au,-3.69889672,0.0,-3.57667828,Au,3.32698002,-0.0,3.91940837,Au,1.58298697,1.96199402,0.74849153,Au,-1.95263787,1.9289062,-0.4118866,Au,-1.95263787,-1.9289062,-0.4118866,Au,1.58298697,-1.96199402,0.74849153,Au,0.39532164,-1.93763724,-1.63204917,Au,-0.77954117,-1.90479816,1.96907562,Au,-0.77954117,1.90479816,1.96907562,Au,0.39532164,1.93763724,-1.63204917
949.xyz,-1554.173172,20,Au20,0.3658107226642254,0.5862499810358542,0.2,0.6562799214369187,54,5.4,12,3,Au,-0.0,-0.0,-0.38459098,Au,-0.0,0.0,4.08762577,Au,-1.32378737,0.76428899,1.96171484,Au,-0.0,-1.52857799,1.96171484,Au,1.32378737,0.76428899,1.96171484,Au,-3.05090961,1.76144349,0.33074181,Au,-0.0,-3.52288697,0.33074181,Au,3.05090961,1.76144349,0.33074181,Au,3.88072643,-2.24053845,-1.15417247,Au,0.0,4.4810769,-1.15417247,Au,-3.88072643,-2.24053845,-1.15417247,Au,2.31024295,-1.33381939,0.73012149,Au,0.0,2.66763878,0.73012149,Au,-2.31024295,-1.33381939,0.73012149,Au,-2.59918656,0.00307222,-1.55137529,Au,1.29693266,-2.2524977,-1.55137529,Au,1.3022539,2.24942548,-1.55137529,Au,-1.3022539,2.24942548,-1.55137529,Au,2.59918656,0.00307222,-1.55137529,Au,-1.29693266,-2.2524977,-1.55137529
13.xyz,-1554.128204,20,Au20,0.5783854287117192,0.8156760421051079,0.5,0.62850300844128,52,5.2,7,3,Au,1.9408805,-2.4e-07,1.3317497,Au,-1.9408805,3e-07,1.3317497,Au,-2.7e-07,1.9408805,1.3317497,Au,2.8e-07,-1.9408805,1.3317497,Au,-3.1748714,-4e-08,-1.14578504,Au,3.1748714,4e-08,-1.14578504,Au,-3e-08,-3.1748714,-1.14578504,Au,3e-08,3.1748714,-1.14578504,Au,2.32472945,2.32472944,2.46943411,Au,-2.32472946,-2.32472947,2.46943414,Au,-2.32472923,2.32472923,2.46943381,Au,2.32472924,-2.32472925,2.46943383,Au,1.31934058,1.31934058,-2.50651827,Au,-1.31934058,-1.31934058,-2.50651827,Au,-1.31934057,1.31934057,-2.5065183,Au,1.31934057,-1.31934057,-2.5065183,Au,-2.21834753,-2.21834753,-0.14888047,Au,2.21834753,2.21834752,-0.14888045,Au,2.2183475,-2.21834751,-0.14888024,Au,-2.2183475,2.2183475,-0.14888022
945.xyz,-1554.096016,20,Au20,0.38570391479875504,0.7621899939077381,0.05,0.7131682113205984,57,5.7,9,2,Au,1e-08,-5.031e-05,-2.47738721,Au,-0.0,1.161e-05,1.80400727,Au,-4.00852935,2.31432875,-0.28914099,Au,-0.0,-4.628694,-0.28912015,Au,4.00852936,2.31432876,-0.28914099,Au,-1.3472993,0.77785931,3.86984404,Au,-0.0,-1.55573603,3.86983677,Au,1.3472993,0.77785931,3.86984404,Au,-2.24416663,1.29567537,1.34924023,Au,-0.0,-2.59133885,1.34921708,Au,2.24416663,1.29567537,1.34924023,Au,-2.18185967,1.25969751,-1.80083474,Au,0.0,-2.51935114,-1.80081373,Au,2.18185966,1.2596975,-1.80083474,Au,2.25877385,-1.3041081,-2.64893677,Au,0.0,2.60823663,-2.64895782,Au,-2.25877386,-1.3041081,-2.64893677,Au,1.37835412,-0.79578246,-0.25571349,Au,0.0,1.59158137,-0.25569876,Au,-1.37835412,-0.79578246,-0.25571349
730.xyz,-1554.089651,20,Au20,0.33352599861459686,0.19690996136660907,0.6,0.598770806701177,62,6.2,11,4,Au,-0.21911271,-3.96e-06,-1.9386244,Au,0.21911312,3.99e-06,1.93862359,Au,2.81856813,-4.16e-05,2.66553721,Au,-2.81856717,4.251e-05,-2.66553618,Au,-1.93313493,-5.88e-06,0.07355474,Au,1.93313344,5.87e-06,-0.07355465,Au,-5.971e-05,-1.86108441,-3.276e-05,Au,7.153e-05,1.86108437,3.89e-05,Au,-1.80391988,-2.23049796,-1.83783376,Au,1.80397086,-2.23046509,1.83789526,Au,1.80391645,2.23049812,1.8378292,Au,-1.8039748,2.23046408,-1.83790037,Au,-4.08757937,-1.30061545,-0.75455276,Au,4.08757521,-1.3006124,0.75455913,Au,4.08757955,1.3006156,0.75455286,Au,-4.08757493,1.30061215,-0.75455919,Au,2.40136302,-2.66927874,-0.68119724,Au,-2.40134042,-2.66926783,0.68117762,Au,-2.40136544,2.66927959,0.68119892,Au,2.40133803,2.66926703,-0.6811761
848.xyz,-1554.058158,20,Au20,0.311601101874319,0.38886114052537696,0.25,0.6383320051051694,57,5.7,11,4,Au,0.00560902,0.00399247,1.30950462,Au,0.00547945,0.00390422,-1.30945926,Au,1.47039306,-2.59471872,1.225e-05,Au,1.11139438,2.14392408,7.911e-05,Au,-2.42076898,0.11016462,-3.625e-05,Au,-1.12243239,-2.14691628,-1.697e-05,Au,2.44113543,-0.16600164,4.806e-05,Au,-1.46950403,2.563816,3.645e-05,Au,-0.00694312,1.53386496,3.58894289,Au,-1.35317592,-0.75878039,3.4141637,Au,1.29018649,-0.76569696,3.63972618,Au,-0.00696703,1.53383845,-3.58904508,Au,-1.35321934,-0.75879156,-3.41422406,Au,1.29018382,-0.76569187,-3.63975971,Au,0.09105256,-2.6110993,2.25474883,Au,2.20002312,1.23308911,2.21051393,Au,-2.23176473,1.40956228,2.24828228,Au,0.09106085,-2.61113568,-2.25476204,Au,2.19997979,1.23302311,-2.21047499,Au,-2.23172244,1.40965311,-2.24827994
248.xyz,-1554.035365,20,Au20,0.31612675074549856,0.5300623645552425,0.1,0.7145816691168146,62,6.2,11,2,Au,-0.0,-0.0,-4.63073035,Au,0.0,0.0,2.56311816,Au,0.0,-2.04558203,-0.91015322,Au,0.0,2.04558203,-0.91015322,Au,-2.60098875,-0.0,2.50666813,Au,2.60098875,-0.0,2.50666813,Au,1.33665419,-0.0,-2.3647853,Au,-1.33665419,0.0,-2.3647853,Au,-3.90990323,0.0,0.21405456,Au,3.90990323,-0.0,0.21405456,Au,1.29075417,-0.0,0.22672785,Au,-1.29075417,-0.0,0.22672785,Au,-1.31641052,-2.25545225,1.54919368,Au,1.31641052,2.25545225,1.54919368,Au,-1.31641052,2.25545225,1.54919368,Au,1.31641052,-2.25545225,1.54919368,Au,2.60319133,2.02261888,-0.86854664,Au,-2.60319133,-2.02261888,-0.86854664,Au,2.60319133,-2.02261888,-0.86854664,Au,-2.60319133,2.02261888,-0.86854664
198.xyz,-1554.016208,20,Au20,0.4102399418316316,0.5064912982156587,0.45,0.6212983305488387,55,5.5,12,3,Au,0.0,0.0,3.75616005,Au,0.0,0.0,-0.24453317,Au,-0.0,-1.298369,-4.62009615,Au,0.0,1.298369,-4.62009615,Au,-0.0,3.429865,-3.09929636,Au,-0.0,-3.429865,-3.09929636,Au,-0.0,1.83783358,1.87105717,Au,-0.0,-1.83783358,1.87105716,Au,0.0,2.75415541,-0.55944751,Au,0.0,-2.7541554,-0.55944751,Au,-1.90639067,0.0,1.95648065,Au,1.90639067,0.0,1.95648065,Au,-3.51553937,0.0,-2.98294772,Au,3.51553937,0.0,-2.98294772,Au,-2.76747672,-0.0,-0.48240076,Au,2.76747672,-0.0,-0.48240076,Au,-1.35174342,1.32042791,-2.32139432,Au,1.35174342,-1.32042791,-2.32139433,Au,-1.35174342,-1.32042791,-2.32139433,Au,1.35174342,1.32042791,-2.32139432
259.xyz,-1554.009292,20,Au20,0.3075227350617981,0.3580681137665487,0.30000000000000004,0.6439553833766548,55,5.5,8,2,Au,-0.0,-1.32934505,2.36314555,Au,0.0,1.32934505,2.36314555,Au,0.0,-1.32767932,-2.40934769,Au,-0.0,1.32767932,-2.40934769,Au,0.0,3.43903412,-0.88315593,Au,0.0,-3.43903412,-0.88315593,Au,-2.32540145,0.0,1.97786337,Au,2.32540145,0.0,1.97786337,Au,2.25682715,0.0,-2.42809477,Au,-2.25682715,-0.0,-2.42809477,Au,3.66236066,0.0,-0.24127879,Au,-3.66236066,0.0,-0.24127879,Au,1.29212049,-0.0,4.33715048,Au,-1.29212049,-0.0,4.33715048,Au,4.87309332,0.0,-2.53735982,Au,-4.87309332,-0.0,-2.53735982,Au,1.35160148,-1.34443363,-0.0894612,Au,-1.35160148,1.34443363,-0.0894612,Au,1.35160148,1.34443363,-0.0894612,Au,-1.35160148,-1.34443363,-0.0894612
12.xyz,-1554.008166,20,Au20,0.2623024114402407,0.4400365752959793,0.05,0.7060043380295978,60,6.0,10,3,Au,2.21407838,-0.1567896,3.45645103,Au,-2.21407838,0.1567896,3.45645103,Au,0.06533573,1.32470432,2.97064694,Au,-0.06533573,-1.32470432,2.97064694,Au,-1.38947607,-0.17250038,0.98096415,Au,1.38947607,0.17250038,0.98096415,Au,-0.08867526,-2.50445014,0.60759151,Au,0.08867526,2.50445014,0.60759151,Au,1.40813768,1.58388767,-4.07505695,Au,-1.40813768,-1.58388767,-4.07505695,Au,-0.99762386,0.88698906,-3.31446725,Au,0.99762386,-0.88698906,-3.31446725,Au,-0.92715102,-1.0394628,-1.47892862,Au,0.92715102,1.0394628,-1.47892862,Au,1.80544615,-1.57546003,-0.92963927,Au,-1.80544615,1.57546003,-0.92963927,Au,-2.61401496,-2.42176668,0.02074481,Au,2.61401496,2.42176668,0.02074481,Au,2.22945936,-2.19426836,1.76169365,Au,-2.22945936,2.19426836,1.76169365
870.xyz,-1553.998235,20,Au20,0.0916925581508442,0.0,0.05,0.571875,43,4.3,6,2,Au,1.60380863,-0.0,0.21094264,Au,3.37921215,-0.0,2.15635468,Au,-1.97288187,-0.0,-3.62242334,Au,0.81695752,0.0,2.72619269,Au,0.08905108,-0.0,5.25578329,Au,4.86671933,-0.0,-2.8394812,Au,-0.18558557,0.0,-1.6916684,Au,-2.4726298,-0.0,5.77944683,Au,3.13979842,0.0,-4.79118435,Au,-4.2673,-0.0,3.8851611,Au,-1.71814852,0.0,3.28405425,Au,4.16498386,-0.0,-0.33826057,Au,2.33013639,0.0,-2.29305622,Au,-0.96495544,0.0,0.79326886,Au,-4.5066917,0.0,-3.06920742,Au,-2.75720511,-0.0,-1.12528737,Au,2.62867788,-0.0,4.65629613,Au,-3.53139583,-0.0,1.37720913,Au,-1.22212948,-0.0,-6.1164041,Au,0.57957807,0.0,-4.23773662
323.xyz,-1553.997718,20,Au20,0.511037603237654,0.6110923896996715,0.65,0.6106090488033005,60,6.0,10,4,Au,-4.2e-07,-0.0,-1.81678338,Au,4.2e-07,0.0,1.81678298,Au,3.82782655,-2e-08,6.75e-06,Au,-1.44092736,1.324579,-2.9e-07,Au,-1.44092671,-1.3245792,-2.9e-07,Au,-3.82782655,2e-08,1.115e-05,Au,1.44092736,-1.324579,-2.6e-07,Au,1.44092671,1.3245792,-2.6e-07,Au,-2.5993636,-0.0,2.26620156,Au,1.29797738,-2.25601958,2.47937157,Au,1.29797769,2.2560197,2.47937186,Au,2.59936179,0.0,2.26620379,Au,-1.29797727,2.25601983,2.47937164,Au,-1.29797758,-2.25601996,2.47937193,Au,1.297978,-2.25601853,-2.47937122,Au,-2.59935475,-0.0,-2.26621282,Au,1.29797831,2.25601866,-2.47937151,Au,-1.29797812,2.25601828,-2.47937115,Au,2.59935655,0.0,-2.26621059,Au,-1.29797842,-2.2560184,-2.47937145
943.xyz,-1553.987536,20,Au20,0.49835534355450306,0.5798063552649949,0.65,0.6074795968598329,60,6.0,10,4,Au,-2.629e-05,1.1e-07,1.70839414,Au,2.629e-05,-1.1e-07,-1.70839414,Au,1.32747871,-1.56951019,5.814e-05,Au,-0.0,3.91708264,-1.01e-06,Au,-1.32747871,-1.56951019,-5.81e-05,Au,-1.32747871,1.56951019,-5.814e-05,Au,0.0,-3.91708264,1.02e-06,Au,1.32747871,1.56951019,5.81e-05,Au,2.24012657,-1.29819394,-2.48216047,Au,0.00020681,2.61546425,-2.23243316,Au,-2.23979231,-1.29823845,-2.48241347,Au,2.23979244,-1.29823838,2.4824135,Au,-2.2401267,-1.29819387,2.4821605,Au,-0.00020681,2.61546343,2.23243424,Au,-2.24012657,1.29819394,2.48216047,Au,-0.00020681,-2.61546425,2.23243316,Au,2.23979231,1.29823845,2.48241347,Au,-2.23979244,1.29823838,-2.4824135,Au,2.2401267,1.29819387,-2.4821605,Au,0.00020681,-2.61546343,-2.23243424
312.xyz,-1553.987531,20,Au20,0.49812020870157786,0.579230364706085,0.65,0.6074219973872752,60,6.0,10,4,Au,-2e-08,1.46e-06,1.70731211,Au,-1.7e-06,-1.52e-06,-1.7073114,Au,5.15e-06,3.91852019,-2.902e-05,Au,-1.32764289,-1.57034208,3.2e-07,Au,1.32764281,-1.57033792,1.9e-07,Au,5.15e-06,-3.91852075,1.53e-06,Au,1.32764267,1.57033825,-6.2e-07,Au,-1.32764275,1.57034242,-4.9e-07,Au,-3.9e-07,2.61605148,-2.23166693,Au,-2.23932509,-1.29819588,-2.4826829,Au,2.23932279,-1.2981961,-2.48268424,Au,-3.9e-07,-2.61603883,-2.23168361,Au,2.23932478,1.29819496,-2.48268452,Au,-2.23932708,1.29819474,-2.48268317,Au,2.23932134,1.2981989,2.48268344,Au,-1.05e-06,-2.61603943,2.2316818,Au,-2.2393218,1.29819932,2.48268276,Au,-2.2393234,-1.29819852,2.48268315,Au,-1.06e-06,2.6160274,2.23169777,Au,2.23932294,-1.2981981,2.48268383
693.xyz,-1553.985349,20,Au20,0.21065043024187904,0.2858187918139583,0.075,0.6735805710563958,56,5.6,10,3,Au,0.15991765,-2.4e-06,0.92176602,Au,0.0508407,-1.71e-06,-3.06367304,Au,-1.57297798,-8e-08,2.87125495,Au,1.87026121,-1.06e-06,-1.06680444,Au,1.00905608,-1.58e-06,3.45942759,Au,-2.33863068,2.38e-06,-4.51553642,Au,-2.22844734,-1.76e-06,-1.77648881,Au,2.94620899,-8.194e-05,1.32991765,Au,-0.59495204,3.32413878,0.97516993,Au,-0.59497215,-3.32414995,0.97517539,Au,-0.17009995,1.7743585,-1.10084271,Au,-0.1701088,-1.77435545,-1.1008574,Au,-1.4960723,2.12361575,-3.31626564,Au,2.77247193,1.90606322,3.08537281,Au,2.77246898,-1.90602723,3.08533036,Au,-1.49606882,-2.12361667,-3.31626031,Au,1.73917127,2.19941731,0.66763595,Au,-2.19864578,1.30477175,0.60900805,Au,-2.19864625,-1.30477153,0.60900775,Au,1.73922529,-2.19935633,0.66766229
935.xyz,-1553.964507,20,Au20,0.45898784713449925,0.5542639616072064,0.55,0.6269961144671723,62,6.2,10,4,Au,-0.47477337,1.506e-05,-3.13675605,Au,0.47477336,-1.506e-05,3.13675605,Au,2.8494729,3.3e-07,2.1041618,Au,-1.59954427,2.5835598,1.52210075,Au,-1.59948212,-2.58364101,1.5220759,Au,1.59954427,-2.5835598,-1.52210075,Au,-2.8494729,-3.3e-07,-2.1041618,Au,1.59948211,2.58364102,-1.5220759,Au,-1.33814634,3.862e-05,1.24428427,Au,0.89453973,-1.54464747,0.98263089,Au,0.89453797,1.54464621,0.98263551,Au,-0.89453973,1.54464747,-0.98263089,Au,1.33814634,-3.862e-05,-1.24428427,Au,-0.89453797,-1.54464621,-0.98263551,Au,-3.37747591,1.32040101,0.08365455,Au,-5.262e-05,-3.91482224,5.349e-05,Au,3.37748245,1.32039526,-0.08364328,Au,3.37747591,-1.32040101,-0.08365455,Au,5.263e-05,3.91482224,-5.35e-05,Au,-3.37748245,-1.32039526,0.08364328
235.xyz,-1553.957533,20,Au20,0.15287954482535493,0.08913639737614854,0.15,0.6320575063739784,55,5.5,10,2,Au,0.0,-0.0,-1.18474469,Au,-0.0,3.3e-07,2.71041509,Au,-0.0,5.18660961,2.51366668,Au,-0.0,-5.18660938,2.51366664,Au,0.0,1.30200012,-3.51843051,Au,0.0,-1.30200012,-3.51843051,Au,0.0,-3.89099434,-3.25406423,Au,0.0,3.89099433,-3.25406422,Au,-0.0,-3.709029,0.36095074,Au,-0.0,3.70902898,0.3609506,Au,0.0,2.5973424,2.73047161,Au,0.0,-2.59734294,2.73047157,Au,-1.32840822,2.44087577,-1.53269215,Au,1.32840823,-2.44087575,-1.53269214,Au,-1.32840823,-2.44087575,-1.53269214,Au,1.32840822,2.44087577,-1.53269215,Au,1.33620585,1.32306168,0.82248452,Au,-1.33620588,-1.32306169,0.82248447,Au,1.33620588,-1.32306169,0.82248447,Au,-1.33620585,1.32306168,0.82248452
296.xyz,-1553.949756,20,Au20,0.358324688413044,0.6214042994769824,0.1,0.6840768120529614,57,5.7,10,3,Au,0.0,1.46256494,-1.64055343,Au,0.0,-1.46256494,-1.64055343,Au,-1.31144276,-0.0,-3.3902709,Au,1.31144276,0.0,-3.3902709,Au,3.45361516,-0.0,1.93011217,Au,-3.45361516,0.0,1.93011214,Au,-1.34322788,0.0,0.30396446,Au,1.34322788,-0.0,0.30396446,Au,-1.30588327,-1.3346353,2.64044667,Au,1.30588327,1.3346353,2.64044667,Au,-1.30588327,1.3346353,2.64044667,Au,1.30588327,-1.3346353,2.64044667,Au,1.32849556,2.62706393,0.31864381,Au,-1.32849556,-2.62706393,0.31864381,Au,1.32849556,-2.62706393,0.31864381,Au,-1.32849556,2.62706393,0.31864381,Au,-2.69149898,-1.32305292,-1.56071663,Au,2.69149898,1.32305293,-1.56071664,Au,-2.69149898,1.32305292,-1.56071663,Au,2.69149898,-1.32305293,-1.56071664
286.xyz,-1553.930584,20,Au20,0.3049171965538888,0.4993953852046603,0.1,0.6860035710628389,59,5.9,11,3,Au,0.0,-2.02715118,1.06729287,Au,0.0,2.02715118,1.06729287,Au,-1.31953241,-0.0,-2.74785267,Au,1.31953241,-0.0,-2.74785267,Au,-1.31525954,0.0,2.5411484,Au,1.31525954,-0.0,2.5411484,Au,-3.74618431,-0.0,1.43440401,Au,3.74618431,0.0,1.43440401,Au,1.30565977,-0.0,-0.04790696,Au,-1.30565977,0.0,-0.04790696,Au,3.57048518,0.0,-1.28726888,Au,-3.57048518,0.0,-1.28726888,Au,1.30616228,2.26454783,-1.38352672,Au,-1.30616228,-2.26454783,-1.38352672,Au,1.30616228,-2.26454783,-1.38352672,Au,-1.30616228,2.26454783,-1.38352672,Au,2.58259733,-2.23675478,0.90361835,Au,-2.58259733,2.23675478,0.90361835,Au,2.58259733,2.23675478,0.90361835,Au,-2.58259733,-2.23675478,0.90361835
718.xyz,-1553.899607,20,Au20,0.22587379293150084,0.36212431628451186,0.025,0.6856010322648148,55,5.5,9,2,Au,1.64590217,-0.0,-3.08413309,Au,-0.22631333,-0.0,-1.21382571,Au,-0.89257317,0.0,2.51071521,Au,2.53937437,-0.0,-0.60967409,Au,3.04743593,2.47601171,0.31767098,Au,-3.60502755,3.02282123,-0.55452811,Au,-3.60502755,-3.02282123,-0.55452811,Au,3.04743593,-2.47601171,0.31767098,Au,-1.10780029,-3.13668537,-1.31433189,Au,0.70261117,-3.83340581,0.47507632,Au,0.70261117,3.83340581,0.47507632,Au,-1.10780029,3.13668537,-1.31433189,Au,-1.87206065,1.35413786,0.4607388,Au,0.80743419,1.2937743,0.95409922,Au,0.80743419,-1.2937743,0.95409922,Au,-1.87206065,-1.35413786,0.4607388,Au,1.296896,2.15883608,-1.5973231,Au,-0.80268383,2.70959404,2.45705663,Au,-0.80268383,-2.70959404,2.45705663,Au,1.296896,-2.15883608,-1.59732309
681.xyz,-1553.899189,20,Au20,0.17092800134206232,0.24363953895975046,0.025,0.6875459002994837,57,5.7,12,1,Au,1.41207921,-0.0,3.72783883,Au,-0.84395302,-0.0,-3.22008343,Au,2.68841834,0.0,1.43196041,Au,-3.44878696,0.0,-3.13051999,Au,-3.28826557,0.0,1.43911061,Au,1.5543096,-0.0,-2.1944979,Au,-0.91300989,0.0,2.5462889,Au,3.8502955,0.0,-0.89786091,Au,-2.10458278,-0.0,-0.91356645,Au,0.29894522,0.0,0.16323336,Au,3.80532497,-0.0,-3.500255,Au,-5.49822157,-0.0,2.77459718,Au,0.88351138,1.90463141,1.98700002,Au,-0.25420963,1.96387124,-1.55087637,Au,-0.25420963,-1.96387125,-1.55087636,Au,0.88351138,-1.90463141,1.98700001,Au,-1.49976445,1.94335081,0.80936316,Au,2.11418617,1.93607351,-0.35860961,Au,2.11418617,-1.93607351,-0.35860961,Au,-1.49976445,-1.9433508,0.80936316
895.xyz,-1553.893351,20,Au20,0.22045876341543008,0.29127082361457796,0.1,0.6492560963429392,54,5.4,9,3,Au,0.36119345,-0.00044676,-2.12284849,Au,2.60002878,0.00021004,-0.64520416,Au,-3.81218678,1.29924872,-3.16566337,Au,-3.80659396,-1.29065201,-3.1618912,Au,2.42270987,-1.30060427,1.65375609,Au,2.41556381,1.29832485,1.65460157,Au,1.02325328,3.47615961,1.47321169,Au,1.03179214,-3.47956356,1.47234466,Au,-1.83073032,-1.31055396,-1.45552748,Au,-1.83279479,1.3108424,-1.4635909,Au,2.40157993,-2.66375171,-0.63937734,Au,2.39784244,2.66320957,-0.63674033,Au,2.45020528,-1.31113486,-2.99136137,Au,2.44969007,1.31183814,-2.99059161,Au,0.2156831,1.32455171,0.20338253,Au,0.22119295,-1.32646112,0.2061382,Au,0.2969566,-2.71596545,-2.18875354,Au,0.29653643,2.71578385,-2.19020841,Au,-2.01844496,-3.18127826,-3.3003871,Au,-2.01460596,3.18024308,-3.31089753
705.xyz,-1553.88473,20,Au20,0.23257608383820955,0.3741940011981022,0.025,0.6943066483016285,55,5.5,10,3,Au,-0.55814014,0.0,-4.06800578,Au,-1.44705416,-0.0,-1.57173892,Au,-1.19278606,-0.0,3.71877901,Au,1.17398803,0.0,-2.008144,Au,-1.52426928,-0.0,1.10277117,Au,2.02535671,1e-08,0.53796683,Au,0.01582223,-1.745246,-0.16479357,Au,0.01582223,1.745246,-0.16479357,Au,-0.42389419,2.2012,-2.72022098,Au,0.61738803,1.3061869,2.35458418,Au,0.61738803,-1.3061869,2.35458418,Au,-0.42389419,-2.2012,-2.72022098,Au,-1.37900936,2.88965586,1.82337261,Au,1.70224528,3.16238405,-1.56978503,Au,1.70224528,-3.16238406,-1.56978504,Au,-1.37900936,-2.88965586,1.82337261,Au,3.46194618,1.29128897,-1.26734106,Au,-3.23304572,1.29248458,2.68836972,Au,-3.23304572,-1.29248458,2.68836972,Au,3.46194618,-1.29128897,-1.26734106
299.xyz,-1553.880941,20,Au20,0.21880206817297113,0.24706848693485528,0.1,0.6097068486934856,48,4.8,7,3,Au,0.0,-1.30416215,2.99435451,Au,-0.0,1.30416213,2.9943545,Au,-0.0,1.3079798,-1.06560098,Au,0.0,-1.3079798,-1.06560098,Au,-1.32499227,-2.46861955,1.08916934,Au,1.32499227,2.46861956,1.08916934,Au,-1.32499227,2.46861956,1.08916934,Au,1.32499227,-2.46861955,1.08916934,Au,1.29959856,3.6059526,-1.27788704,Au,-1.29959856,-3.6059526,-1.27788704,Au,1.29959856,-3.6059526,-1.27788704,Au,-1.29959856,3.6059526,-1.27788704,Au,-3.49481055,-3.55246094,0.11745839,Au,3.49481055,3.55246095,0.11745838,Au,-3.49481055,3.55246095,0.11745838,Au,3.49481055,-3.55246094,0.11745839,Au,-2.64035256,-1.30978763,-0.89311745,Au,2.64035256,1.30978763,-0.89311745,Au,-2.64035256,1.30978763,-0.89311745,Au,2.64035256,-1.30978763,-0.89311745
806.xyz,-1553.880133,20,Au20,0.20074199397190945,0.2636581912426269,0.05,0.6539936092168553,54,5.4,9,3,Au,-0.00038573,-0.00029673,0.66357638,Au,0.0004717,3.039e-05,4.43407432,Au,-2.27804822,1.30877781,-2.68357026,Au,0.00552274,-2.62720696,-2.68357195,Au,2.27280237,1.31836407,-2.68321081,Au,-2.24589246,1.28859254,-0.02159709,Au,0.00638555,-2.58961702,-0.02154176,Au,2.23879668,1.30041903,-0.02148104,Au,-1.38571125,-0.80438529,-1.3970899,Au,1.38896728,-0.79786462,-1.39707879,Au,-0.00365675,1.60099137,-1.39721987,Au,-0.0025873,1.51922752,-4.04340204,Au,-1.31318015,-0.7617476,-4.04325476,Au,1.31743019,-0.75639837,-4.04301601,Au,-1.62195733,0.92738748,2.54138041,Au,0.00711815,-1.86887272,2.54122973,Au,1.61373011,0.94195111,2.54094251,Au,-0.01094272,2.54105268,3.90547086,Au,-2.19507494,-1.2792935,3.9060213,Au,2.20621205,-1.26111115,3.90333875
157.xyz,-1553.868871,20,Au20,0.09279685722703791,0.0,0.05,0.571875,43,4.3,6,2,Au,0.0,-0.0,2.90271506,Au,0.0,-0.0,-1.61912493,Au,0.0,-1.32634339,0.63376973,Au,-0.0,1.32634339,0.63376973,Au,0.0,2.60543907,2.9018774,Au,0.0,-2.60543907,2.9018774,Au,-0.0,2.66717433,-1.61899195,Au,-0.0,-2.66717433,-1.61899195,Au,0.0,-5.25222811,2.91652149,Au,0.0,5.25222811,2.91652149,Au,0.0,-1.31020179,5.19399014,Au,0.0,1.31020179,5.19399014,Au,-0.0,-3.91687447,5.15533421,Au,-0.0,3.91687447,5.15533421,Au,0.0,1.30039373,-3.89836702,Au,-0.0,-1.30039373,-3.89836702,Au,-0.0,3.89196543,-3.90068135,Au,-0.0,-3.89196543,-3.90068135,Au,0.0,-3.94832175,0.6549689,Au,-0.0,3.94832175,0.6549689
